-3.9256492922856724e-07,0.0003255647044482709,0.002411592740868468
0.0008593394483290807,0.0019710504759515666,-0.0007097944078129359
0.000862924033970366,0.003873527570274921,-0.003058536270282689
0.0008703070209889254,0.005903544751794378,-0.004215248931406653
0.0008788497060864712,0.00810376178957873,-0.0035500233342960832
0.0008835200196529941,0.00967782509657912,-0.0023840453160289426
0.0008863514185237258,0.011055777069852077,-0.0017255244524066312
0.0030880345884055395,0.012538550816961976,-0.0010581526426244785
0.003088284734287238,0.014019056816692153,0.0007202332023720781
0.003085716075435255,0.015630738215301032,0.002467315750353838
0.0030798327867428057,0.017340283382877866,0.0044155272163207224
0.003072273175278751,0.018761765665028903,0.0062206098530857516
0.0030632816530959273,0.020134771142521518,0.006876779479655251
0.003053973897176489,0.02143321946268742,0.007459711779917418
0.0043519895647521805,0.023065326988313692,0.010130298298707083
0.004335173119094476,0.02455455640686413,0.01245283193814661
0.004312543654437983,0.02627860279062483,0.013797233514733043
0.00429095194376493,0.027779744460067094,0.01496783548713002
0.0042684924113581945,0.02917333005039431,0.01726210193528528
0.004239879514656572,0.0307403665653627,0.019252321588299613
0.004212850467265677,0.03212310270189342,0.019837718543357395
0.005771914643457831,0.033576924682791075,0.021008590973448756
0.005741575759362026,0.034982130214588535,0.022165408327873774
0.005707074956640929,0.036493462219558535,0.023482816481672077
0.0056749243146225516,0.03781240430332773,0.025259697360465995
0.0056345676057311805,0.03935024436558141,0.027213182751473414
0.0055950848492233975,0.04075469238216472,0.028997313641365246
0.005551558232804829,0.042226186930276764,0.030145179718550248
0.004817528486014708,0.061492991137922184,0.046014302385560577
0.004769863240421778,0.06251816167466367,0.046908662358687896
0.0047118682959055155,0.06373969562636722,0.04797437909231344
0.004642678565521817,0.06517174000197694,0.04858124253630793
0.004568189860217619,0.06668437825247296,0.04982772097864294
0.0044966638262029235,0.06810105432267487,0.05106386968194074
0.0044371311473727,0.06925512144647479,0.05201498214868045
0.004377393582095352,0.07039229015776503,0.052952214028588906
0.004315771348946617,0.07154985239097549,0.053416358692144006
